PlantKey,PRType,ValueTime,Ratio,Area,InstEffekt,SunRad,EffectProd,Temperature,Created,LastModified,Theoretical,SimilarPlantKey
SBO0016,1,3/29/2023,131.4924059,128,15.63,840,24600,-3.308333333,38:31.0,44:24.0,18708.30474,NULL
SBO0016,1,3/30/2023,99.93228353,128,15.63,1240,27300,-0.3,38:32.0,44:24.0,27318.49912,NULL
SBO0016,1,3/31/2023,103.6654099,128,15.63,3850,86800,3.233333333,38:32.0,44:24.0,83730.91866,NULL
SBO0016,1,4/1/2023,109.8442794,128,15.63,4150,99300,2.795833333,38:32.0,44:25.0,90400.7023,NULL
SBO0016,1,4/2/2023,113.3328935,128,15.63,3830,94600,2.6625,38:32.0,44:25.0,83470.91215,NULL
SBO0016,1,4/3/2023,109.394292,128,15.63,4180,98800,5.004166667,38:32.0,44:25.0,90315.49838,NULL
SBO0016,1,4/4/2023,121.1754291,128,15.63,1780,47000,2.708333333,38:32.0,44:25.0,38786.74112,NULL
SBO0016,1,4/5/2023,124.9032386,128,15.63,760,20900,-0.125,38:32.0,44:25.0,16732.95283,NULL
SBO0016,1,4/6/2023,122.8313215,128,15.63,1710,45200,6.091666667,38:32.0,44:25.0,36798.43173,NULL
SBO0016,1,4/7/2023,131.7667621,128,15.63,640,18300,3.833333333,38:32.0,44:25.0,13888.17613,NULL
SBO0016,1,4/8/2023,109.1415658,128,15.63,4360,100200,11.875,38:32.0,44:25.0,91807.36896,NULL
SBO0016,1,4/9/2023,91.96832548,128,15.63,4130,80200,11.15,38:32.0,44:25.0,87203.93633,NULL
SBO0016,1,4/10/2023,112.5699642,128,15.63,4030,96200,10.01666667,38:32.0,44:25.0,85457.96447,NULL
SBO0016,1,4/11/2023,118.3971926,128,15.63,3330,83500,10.35,38:32.0,44:25.0,70525.32088,NULL
SBO0016,1,4/12/2023,109.708514,128,15.63,3800,87100,13.925,38:32.0,44:25.0,79392.19738,NULL
SBO0016,1,4/13/2023,123.7611493,128,15.63,1070,28400,7.008333333,38:32.0,44:26.0,22947.42749,NULL
SBO0016,1,4/14/2023,149.0717211,128,15.63,630,20300,4.895833333,38:32.0,44:26.0,13617.60624,NULL
SBO0016,1,4/15/2023,112.784386,128,15.63,4430,105500,11.14166667,38:32.0,44:26.0,93541.31698,NULL
SBO0016,1,4/16/2023,111.0588748,128,15.63,4550,106700,11.14166667,38:32.0,44:26.0,96075.16755,NULL
SBO0016,1,4/17/2023,110.3765346,128,15.63,4610,107000,12.22916667,38:32.0,44:26.0,96940.8945,NULL
SBO0016,1,4/18/2023,120.2351981,128,15.63,4200,106600,11.21666667,38:32.0,44:26.0,88659.56198,NULL
SBO0016,1,4/19/2023,112.3735085,128,15.63,4620,108800,13.125,38:32.0,44:26.0,96819.97248,NULL
SBO0016,1,4/20/2023,111.9206288,128,15.63,4220,97600,16.775,38:32.0,44:26.0,87204.65656,NULL
SBO0016,1,4/21/2023,114.0428526,128,15.63,4380,102700,18.07916667,38:32.0,44:26.0,90053.86802,NULL
SBO0016,1,4/22/2023,111.6506515,128,15.63,4710,108200,17.89166667,38:32.0,44:26.0,96909.42109,NULL
SBO0016,1,4/23/2023,122.0646928,128,15.63,3210,81700,14.44583333,38:32.0,44:26.0,66931.7213,NULL
SBO0016,1,4/24/2023,131.8654987,128,15.63,780,22100,6.504166667,38:32.0,44:26.0,16759.50132,NULL
SBO0016,1,4/25/2023,151.9394818,128,15.63,860,27900,8.1875,38:32.0,44:27.0,18362.57414,NULL
SBO0016,1,4/26/2023,119.6592026,128,15.63,2980,75500,10.42083333,38:32.0,44:27.0,63095.85755,NULL
SBO0016,1,4/27/2023,148.3466922,128,15.63,2090,66500,6.979166667,38:32.0,44:27.0,44827.42352,NULL
SBO0016,1,4/28/2023,114.8636906,128,15.63,3440,83900,9.666666667,38:32.0,44:27.0,73043.09965,NULL
SBO0016,1,4/29/2023,118.5743213,128,15.63,1630,41500,6.6875,38:32.0,44:27.0,34999.14614,NULL
SBO0016,1,4/30/2023,109.140699,128,15.63,4900,112800,11.42916667,38:32.0,44:27.0,103352.829,NULL
SBO0016,1,5/1/2023,133.1467082,128,15.63,1470,41900,7.491666667,38:32.0,44:27.0,31469.04687,NULL
SBO0016,1,5/2/2023,143.4790376,128,15.63,2870,87200,10.38333333,38:32.0,44:27.0,60775.42858,NULL
SBO0016,1,5/3/2023,125.4006382,128,15.63,3550,94000,11.14166667,38:32.0,44:27.0,74959.74611,NULL
SBO0016,1,5/4/2023,122.3081567,128,15.63,3500,91100,9.070833333,38:32.0,44:27.0,74483.99392,NULL
SBO0016,1,5/5/2023,120.9749694,128,15.63,2370,61500,6.958333333,38:32.0,44:27.0,50836.96262,NULL
SBO0016,1,5/6/2023,115.4509194,128,15.63,5020,122300,11.30833333,38:32.0,44:27.0,105932.4609,NULL
SBO0016,1,5/7/2023,114.3009032,128,15.63,5090,122000,12.9625,38:32.0,44:28.0,106735.8145,NULL
SBO0016,1,5/8/2023,113.9351536,128,15.63,5300,125000,16.32916667,38:32.0,44:28.0,109711.5298,NULL
SBO0016,1,5/9/2023,115.245858,128,15.63,5280,125900,16.45416667,38:32.0,44:28.0,109244.7071,NULL
SBO0016,1,5/10/2023,114.7064085,128,15.63,5360,126500,17.89583333,38:32.0,44:28.0,110281.5455,NULL
SBO0016,1,5/11/2023,115.7199185,128,15.63,5290,125700,18.40833333,38:32.0,44:28.0,108624.342,NULL
SBO0016,1,5/12/2023,114.2498718,128,15.63,5350,124400,20.67916667,38:32.0,44:28.0,108884.1484,NULL
SBO0016,1,5/13/2023,114.6128509,128,15.63,5370,124800,21.61666667,38:32.0,44:28.0,108888.3131,NULL
SBO0016,1,5/14/2023,112.9913253,128,15.63,5340,121500,23.37083333,38:32.0,44:28.0,107530.3787,NULL
SBO0016,1,5/15/2023,132.734115,128,15.63,2890,78400,19.60833333,38:32.0,44:28.0,59065.44823,NULL
SBO0016,1,5/16/2023,144.6706049,128,15.63,820,24800,13.76666667,38:32.0,44:28.0,17142.39048,NULL
SBO0016,1,5/17/2023,142.952797,128,15.63,980,29800,9.191666667,38:32.0,44:28.0,20846.04193,NULL
SBO0016,1,5/18/2023,116.6657881,128,15.63,5580,134200,17.4,38:32.0,44:29.0,115029.4376,NULL
SBO0016,1,5/19/2023,113.8786967,128,15.63,5560,129300,19.81666667,38:32.0,44:29.0,113541.8684,NULL
SBO0016,1,5/20/2023,112.5807936,128,15.63,5390,123400,20.88333333,38:32.0,44:29.0,109610.1707,NULL
SBO0016,1,5/21/2023,113.1332576,128,15.63,4720,108000,22.26666667,38:32.0,44:29.0,95462.64494,NULL
SBO0016,1,5/22/2023,110.760363,128,15.63,3970,88400,23.78333333,38:32.0,44:29.0,79811.94499,NULL
SBO0016,1,5/23/2023,115.0326346,128,15.63,5360,124000,23.69166667,38:32.0,44:29.0,107795.4969,NULL
SBO0016,1,5/24/2023,115.1164408,128,15.63,5470,125900,25.15416667,38:32.0,44:29.0,109367.5231,NULL
SBO0016,1,5/25/2023,116.5176326,128,15.63,4710,110900,22.48333333,38:32.0,44:29.0,95178.72745,NULL
SBO0016,1,5/26/2023,116.10575,128,15.63,4010,96000,17.34166667,38:32.0,44:29.0,82683.24351,NULL
SBO0016,1,5/27/2023,119.3814404,128,15.63,4920,120100,19.4875,38:32.0,44:29.0,100601.9023,NULL
SBO0016,1,5/28/2023,124.5757462,128,15.63,3850,98500,18.36666667,38:32.0,44:29.0,79068.36045,NULL
SBO0016,1,5/29/2023,121.5598308,128,15.63,5210,128900,20.67083333,38:32.0,44:29.0,106038.3181,NULL
SBO0016,1,5/30/2023,116.8664199,128,15.63,5680,134600,21.61666667,38:32.0,44:30.0,115174.2306,NULL
SBO0016,1,5/31/2023,115.0552113,128,15.63,4410,103000,21.33333333,38:32.0,44:30.0,89522.23795,NULL
SBO0016,1,6/1/2023,119.61845,128,15.63,5120,125800,18.325,31:13.0,44:30.0,105167.7229,NULL
SBO0016,1,6/2/2023,109.7489496,128,15.63,4980,112700,17.32916667,31:13.0,44:30.0,102688.9099,NULL
SBO0016,1,6/3/2023,120.8391732,128,15.63,4950,121500,21.175,31:13.0,44:30.0,100546.8647,NULL
SBO0016,1,6/4/2023,128.9265544,128,15.63,3800,100100,19.68333333,31:13.0,44:30.0,77641.10387,NULL
SBO0016,1,6/5/2023,113.5286242,128,15.63,5500,125900,23.04166667,31:13.0,44:30.0,110897.1424,NULL
SBO0016,1,6/6/2023,118.3906454,128,15.63,5390,127700,24.93333333,31:13.0,44:30.0,107863.2519,NULL
SBO0016,1,6/7/2023,115.462661,128,15.63,5660,131700,23.175,31:13.0,44:30.0,114062.8484,NULL
SBO0016,1,6/8/2023,132.0084833,128,15.63,3360,91100,18.34583333,31:13.0,44:30.0,69010.71636,NULL
SBO0016,1,6/9/2023,116.0081495,128,15.63,5780,136800,20.05833333,31:13.0,44:30.0,117922.7499,NULL
SBO0016,1,6/10/2023,113.7396319,128,15.63,5850,134600,22.21666667,31:13.0,44:31.0,118340.4568,NULL
SBO0016,1,6/11/2023,115.5425339,128,15.63,5850,136400,22.83333333,31:13.0,44:31.0,118051.7645,NULL
SBO0016,1,6/12/2023,114.4735379,128,15.63,6000,137600,24.65833333,31:13.0,44:31.0,120202.4525,NULL
SBO0016,1,6/13/2023,113.8978934,128,15.63,5910,133400,27.35833333,31:13.0,44:31.0,117122.4472,NULL
SBO0016,1,6/14/2023,117.2990614,128,15.63,5070,117500,28.10833333,31:13.0,44:31.0,100171.3046,NULL
SBO0016,1,6/15/2023,111.051633,128,15.63,5720,124900,29.29583333,31:13.0,44:31.0,112470.2056,NULL
SBO0016,1,6/16/2023,122.7168356,128,15.63,4850,117200,28.93333333,31:13.0,44:31.0,95504.4183,NULL
SBO0016,1,6/17/2023,120.2344695,128,15.63,3890,93000,26.52916667,31:13.0,44:31.0,77348.86705,NULL
SBO0016,1,6/18/2023,116.5939892,128,15.63,1000,24000,17.77916667,31:13.0,44:31.0,20584.25152,NULL
SBO0016,1,6/19/2023,127.9720677,128,15.63,2260,58400,22.675,31:13.0,44:31.0,45634.95852,NULL
SBO0016,1,6/20/2023,114.5135794,128,15.63,4710,105500,30.575,31:13.0,44:31.0,92128.81179,NULL
SBO0016,1,6/21/2023,112.8879163,128,15.63,5240,116800,28.2625,31:13.0,44:32.0,103465.4584,NULL
SBO0016,1,6/22/2023,109.1709936,128,15.63,5370,116300,27.10416667,31:13.0,44:32.0,106530.1287,NULL
SBO0016,1,6/23/2023,107.3213282,128,15.63,5540,117600,27.8375,31:13.0,44:32.0,109577.4736,NULL
SBO0016,1,6/24/2023,125.3887767,128,15.63,5030,124600,28.13333333,31:13.0,44:32.0,99370.93519,NULL
SBO0016,1,6/25/2023,114.5242849,128,15.63,5760,129900,28.92916667,31:13.0,44:32.0,113425.7246,NULL
SBO0016,1,6/26/2023,114.9391884,128,15.63,5710,129600,28.24166667,31:13.0,44:32.0,112755.2768,NULL
SBO0016,1,6/27/2023,111.8909493,128,15.63,5500,121800,27.67916667,31:13.0,44:32.0,108855.9894,NULL
SBO0016,1,6/28/2023,124.88932,128,15.63,4340,107000,28.31666667,31:13.0,44:32.0,85675.86084,NULL
SBO0016,1,6/29/2023,113.1708047,128,15.63,5500,121400,31.27916667,31:13.0,44:32.0,107271.4826,NULL
SBO0016,1,6/30/2023,112.3130307,128,15.63,2790,63000,23.76666667,31:13.0,44:32.0,56093.22409,NULL
SBO0016,1,7/1/2023,119.1547504,128,15.63,4860,116400,23.825,31:13.0,44:32.0,97688.09019,NULL
SBO0016,1,7/2/2023,114.7356706,128,15.63,900,21400,16.03333333,31:13.0,44:32.0,18651.56659,NULL
SBO0016,1,7/3/2023,103.930163,128,15.63,1950,42200,14.8,31:13.0,44:33.0,40604.18918,NULL
SBO0016,1,7/4/2023,133.3529117,128,15.63,3520,96000,19.4375,31:13.0,44:33.0,71989.42925,NULL
SBO0016,1,7/5/2023,98.98051016,128,15.63,4770,94900,23.82916667,31:13.0,44:33.0,95877.46097,NULL
SBO0016,1,7/6/2023,120.3181889,128,15.63,3250,79700,20.30833333,31:13.0,44:33.0,66241.02368,NULL
SBO0016,1,7/7/2023,111.1646062,128,15.63,2900,65800,19.94583333,31:13.0,44:33.0,59191.50189,NULL
SBO0016,1,7/8/2023,101.5628073,128,15.63,4620,93400,26.2625,31:13.0,44:33.0,91962.79868,NULL
SBO0016,1,7/9/2023,117.4159728,128,15.63,3930,92100,25.59166667,31:13.0,44:33.0,78439.07247,NULL
SBO0016,1,7/10/2023,112.5662112,128,15.63,5790,130100,25.5625,31:13.0,44:33.0,115576.4226,NULL
SBO0016,1,7/11/2023,109.6227749,128,15.63,5770,126600,24.89166667,31:13.0,44:33.0,115486.9507,NULL
SBO0016,1,7/12/2023,117.4907319,128,15.63,3340,79400,22.1625,31:13.0,44:33.0,67579.79862,NULL
SBO0016,1,7/13/2023,108.3131006,128,15.63,4830,104800,24.675,31:13.0,44:33.0,96756.53219,NULL
SBO0016,1,7/14/2023,105.1338692,128,15.63,5930,124500,25.45833333,31:13.0,44:33.0,118420.4491,NULL
SBO0016,1,7/15/2023,120.3668947,128,15.63,4670,112200,25.575,31:13.0,44:34.0,93214.99926,NULL
SBO0016,1,7/16/2023,97.85607992,128,15.63,3290,65200,21.93333333,31:13.0,44:34.0,66628.46095,NULL
SBO0016,1,7/17/2023,122.6433943,128,15.63,3250,80900,21.375,31:13.0,44:34.0,65963.6016,NULL
SBO0016,1,7/18/2023,128.8243112,128,15.63,3310,87200,19.45833333,31:13.0,44:34.0,67689.08691,NULL
SBO0016,1,7/19/2023,113.4728953,128,15.63,3310,76800,19.4875,31:13.0,44:34.0,67681.36111,NULL
SBO0016,1,7/20/2023,120.2898958,128,15.63,4240,103700,20.92916667,31:13.0,44:34.0,86208.40453,NULL
SBO0016,1,7/21/2023,109.5689982,128,15.63,4550,100900,22.09166667,31:13.0,44:34.0,92088.0921,NULL
SBO0016,1,7/22/2023,111.6339258,128,15.63,5020,113600,21.69166667,31:13.0,44:34.0,101761.1798,NULL
SBO0016,1,7/23/2023,114.9703792,128,15.63,4620,107200,22.80416667,31:13.0,44:34.0,93241.40771,NULL
SBO0016,1,7/24/2023,102.5151173,128,15.63,5370,110700,23.72083333,31:13.0,44:34.0,107984.0738,NULL
SBO0016,1,7/25/2023,121.8342403,128,15.63,2350,57900,22.29583333,31:13.0,44:34.0,47523.58602,NULL
SBO0016,1,7/26/2023,119.9988248,128,15.63,3820,93000,21.47916667,31:13.0,44:34.0,77500.75898,NULL
SBO0016,1,7/27/2023,109.6693725,128,15.63,5160,114500,22.1625,31:13.0,44:35.0,104404.7188,NULL
SBO0016,1,7/28/2023,119.7605861,128,15.63,2740,67000,19.85833333,31:13.0,44:35.0,55944.94999,NULL
SBO0016,1,7/29/2023,112.6073706,128,15.63,5450,122900,24.75833333,31:13.0,44:35.0,109140.2804,NULL
SBO0016,1,7/30/2023,97.93626597,128,15.63,3260,64800,21.37916667,31:13.0,44:35.0,66165.47951,NULL
SBO0016,1,7/31/2023,114.0489353,128,15.63,1220,28800,16.35,31:13.0,44:35.0,25252.31816,NULL
SBO0016,1,8/1/2023,116.1201093,128,15.63,3160,74400,21.63333333,31:13.0,44:35.0,64071.58968,NULL
SBO0016,1,8/2/2023,105.5140726,128,15.63,4410,93900,22.83333333,31:13.0,44:35.0,88992.86861,NULL
SBO0016,1,8/3/2023,146.515319,128,15.63,850,25700,17.12916667,31:13.0,44:35.0,17540.82794,NULL
SBO0016,1,8/4/2023,100.8062059,128,15.63,3220,65900,21.30416667,31:13.0,44:35.0,65372.95932,NULL
SBO0016,1,8/5/2023,95.10506128,128,15.63,5160,98800,23.42083333,31:13.0,44:35.0,103885.1126,NULL
SBO0016,1,8/6/2023,122.5559393,128,15.63,1170,29600,17.04583333,31:13.0,44:35.0,24152.23624,NULL
SBO0016,1,8/7/2023,120.9847378,128,15.63,2380,57900,23.72916667,31:13.0,44:36.0,47857.2761,NULL
SBO0016,1,8/8/2023,141.1639197,128,15.63,1090,31900,15.93333333,31:13.0,44:36.0,22597.84233,NULL
SBO0016,1,8/9/2023,128.1834668,128,15.63,1960,52200,15.37083333,31:13.0,44:36.0,40722.88049,NULL
SBO0016,1,8/10/2023,134.0878818,128,15.63,1470,41000,15.075,31:13.0,44:36.0,30576.9615,NULL
SBO0016,1,8/11/2023,127.524735,128,15.63,2800,73200,18.82916667,31:13.0,44:36.0,57400.62899,NULL
SBO0016,1,8/12/2023,116.1722608,128,15.63,1500,35900,17.5625,31:13.0,44:36.0,30902.3856,NULL
SBO0016,1,8/13/2023,96.22107714,128,15.63,3340,65400,20.70833333,31:13.0,44:36.0,67968.47629,NULL
SBO0016,1,8/14/2023,120.900608,128,15.63,3190,77900,22.6,31:13.0,44:36.0,64433.09199,NULL
SBO0016,1,8/15/2023,118.7369396,128,15.63,2830,67900,22.49583333,31:13.0,44:36.0,57185.23676,NULL
SBO0016,1,8/16/2023,96.49051404,128,15.63,4570,88000,25.625,31:13.0,44:36.0,91200.67488,NULL
SBO0016,1,8/17/2023,109.7121714,128,15.63,3300,72700,24.07916667,31:13.0,44:36.0,66264.29779,NULL
SBO0016,1,8/18/2023,101.2051991,128,15.63,2930,60400,20.47083333,31:13.0,44:36.0,59680.72839,NULL
SBO0016,1,8/19/2023,101.1455475,128,15.63,2370,48800,20.6125,31:13.0,44:37.0,48247.3042,NULL
SBO0016,1,8/20/2023,127.0784758,128,15.63,790,20600,18.5875,31:13.0,44:37.0,16210.45569,NULL
SBO0016,1,8/21/2023,103.9533379,128,15.63,3220,67800,21.89166667,31:13.0,44:37.0,65221.57089,NULL
SBO0016,1,8/22/2023,117.2632658,128,15.63,2060,49400,19.45416667,31:13.0,44:37.0,42127.4298,NULL
SBO0016,1,8/23/2023,104.9992954,128,15.63,3580,76200,21.6875,31:13.0,44:37.0,72571.91558,NULL
SBO0016,1,8/24/2023,117.9980459,128,15.63,3000,71800,21.54583333,31:13.0,44:37.0,60848.46528,NULL
SBO0016,1,8/25/2023,136.2364513,128,15.63,890,25100,16.32083333,31:13.0,44:37.0,18423.85041,NULL
SBO0016,1,8/26/2023,125.6344048,128,15.63,1160,29900,18.625,31:13.0,44:37.0,23799.21331,NULL
SBO0016,1,8/27/2023,103.09367,128,15.63,4150,86200,23.23333333,31:13.0,44:37.0,83613.28102,NULL
SBO0016,1,8/28/2023,124.5224656,128,15.63,1230,31700,16.37083333,31:13.0,44:37.0,25457.25372,NULL
SBO0016,1,8/29/2023,114.312089,128,15.63,3580,83200,20.95,31:13.0,44:37.0,72783.20317,NULL
SBO0016,1,8/30/2023,122.6050014,128,15.63,1540,38800,18.2125,31:13.0,44:37.0,31646.34359,NULL
SBO0016,1,8/31/2023,107.3405659,128,15.63,3250,71100,20.32083333,31:13.0,44:38.0,66237.77264,NULL
SBO0016,1,9/1/2023,130.6416314,128,15.63,510,13900,14.30416667,31:13.0,44:38.0,10639.79364,NULL
SBO0016,1,9/2/2023,116.944403,128,15.63,1320,32100,15.15,31:13.0,44:38.0,27448.94085,NULL
SBO0016,1,9/3/2023,127.8988209,128,15.63,2260,59900,16.04583333,31:13.0,44:38.0,46833.89539,NULL
SBO0016,1,9/4/2023,101.5342997,128,15.63,4140,84700,23.20833333,31:13.0,44:38.0,83420.08589,NULL
SBO0016,1,9/5/2023,109.5437045,128,15.63,3670,81400,21.9875,31:13.0,44:38.0,74308.24103,NULL
SBO0016,1,9/6/2023,105.1852426,128,15.63,4070,87000,21.05416667,31:13.0,44:38.0,82711.22246,NULL
SBO0016,1,9/7/2023,109.1724557,128,15.63,2910,65100,18.9375,31:13.0,44:38.0,59630.42563,NULL
SBO0016,1,9/8/2023,114.6758043,128,15.63,2570,59600,22.29583333,31:13.0,44:38.0,51972.60258,NULL
SBO0016,1,9/9/2023,104.0755065,128,15.63,2890,60900,21.9875,31:13.0,44:38.0,58515.20888,NULL
SBO0016,1,9/10/2023,104.2269669,128,15.63,3150,66100,23.41666667,31:13.0,44:38.0,63419.28768,NULL
SBO0016,1,9/11/2023,116.336549,128,15.63,1190,28400,18.65416667,31:13.0,44:39.0,24411.93265,NULL
SBO0016,1,9/12/2023,143.2320131,128,15.63,970,28400,19.56666667,31:13.0,44:39.0,19827.96959,NULL
SBO0016,1,9/13/2023,124.32022,128,15.63,650,16800,15.20833333,31:13.0,44:39.0,13513.4896,NULL
SBO0016,1,9/14/2023,98.92971062,128,15.63,2870,59200,14.45416667,31:13.0,44:39.0,59840.46616,NULL
SBO0016,1,9/15/2023,128.4244078,128,15.63,1840,48900,16.40833333,31:13.0,44:39.0,38076.87404,NULL
SBO0016,1,9/16/2023,99.19887581,128,15.63,2860,58300,18.21666667,31:13.0,44:39.0,58770.82732,NULL
SBO0016,1,9/17/2023,101.6217542,128,15.63,3520,73900,16.84166667,31:13.0,44:39.0,72720.64983,NULL
SBO0016,1,9/18/2023,107.5402639,128,15.63,2160,48500,14.09166667,31:13.0,44:39.0,45099.38719,NULL
SBO0016,1,9/19/2023,139.3435594,128,15.63,1070,30800,16.8625,31:13.0,44:39.0,22103.6409,NULL
SBO0016,1,9/20/2023,123.4420322,128,15.63,1290,32900,16.825,31:13.0,44:39.0,26652.18597,NULL
SBO0016,1,9/21/2023,103.7437287,128,15.63,2720,57500,20.37083333,31:13.0,44:39.0,55425.037,NULL
SBO0016,1,9/22/2023,103.9902928,128,15.63,1890,40300,18.775,31:13.0,44:39.0,38753.61719,NULL
SBO0016,1,9/23/2023,96.53150661,128,15.63,2690,53600,17.0625,31:14.0,44:40.0,55525.91261,NULL
SBO0016,1,9/24/2023,101.0227386,128,15.63,3210,67400,15.27916667,31:14.0,44:40.0,66717.65282,NULL
SBO0016,1,9/25/2023,119.9029072,128,15.63,1310,32900,13.2625,31:14.0,44:40.0,27438.86763,NULL
SBO0016,1,9/26/2023,100.1895893,128,15.63,2210,45700,17.0875,31:14.0,44:40.0,45613.52166,NULL
SBO0016,1,9/27/2023,109.86969,128,15.63,1550,35100,17.44583333,31:14.0,44:40.0,31946.93642,NULL
SBO0016,1,9/28/2023,102.1538405,128,15.63,2220,46800,17.125,31:14.0,44:40.0,45813.25555,NULL
SBO0016,1,9/29/2023,143.2082629,128,15.63,960,28500,15.95416667,31:14.0,44:40.0,19901.08631,NULL
SBO0016,1,9/30/2023,102.8816243,128,15.63,1970,42200,14.81666667,31:14.0,44:40.0,41018.0149,NULL
SBO0016,1,10/1/2023,104.3148871,128,15.63,2450,53400,13.90416667,31:14.0,44:40.0,51191.15926,NULL
SBO0016,1,10/2/2023,169.5699305,128,15.63,680,24300,11.65833333,31:14.0,44:40.0,14330.37092,NULL
SBO0016,1,10/3/2023,136.5427856,128,15.63,260,7500,11.00833333,31:14.0,44:40.0,5492.783795,NULL
SBO0016,1,10/4/2023,102.1657791,128,15.63,2440,52300,12.83333333,31:14.0,44:40.0,51191.30931,NULL
SBO0016,1,10/5/2023,133.5164715,128,15.63,1190,34000,7.595833333,31:14.0,44:41.0,25465.02287,NULL
SBO0016,1,10/6/2023,116.7577788,128,15.63,500,12500,7.4375,31:14.0,44:41.0,10705.9248,NULL
SBO0016,1,10/7/2023,95.51036152,128,15.63,2760,56200,8.591666667,31:14.0,44:41.0,58841.78335,NULL
SBO0016,1,10/8/2023,100.6388277,128,15.63,2730,59000,6.654166667,31:14.0,44:41.0,58625.48415,NULL
SBO0016,1,10/9/2023,96.70376255,128,15.63,2750,56900,7.633333333,31:14.0,44:41.0,58839.48928,NULL
SBO0016,1,10/10/2023,104.8534098,128,15.63,2350,52700,7.741666667,31:14.0,44:41.0,50260.64493,NULL
SBO0016,1,10/11/2023,131.0727702,128,15.63,600,16500,12.825,31:14.0,44:41.0,12588.42701,NULL
SBO0016,1,10/12/2023,95.7840813,128,15.63,2680,54100,11.64583333,31:14.0,44:41.0,56481.20154,NULL
SBO0016,1,10/13/2023,109.2413538,128,15.63,1240,28900,8.4,31:14.0,44:41.0,26455.18295,NULL
SBO0016,1,10/14/2023,99.56638933,128,15.63,1730,36400,10.93333333,31:14.0,44:41.0,36558.52165,NULL
SBO0016,1,10/15/2023,94.03428049,128,15.63,1970,39500,8.55,31:14.0,44:41.0,42005.95761,NULL
SBO0016,1,10/16/2023,95.09516191,128,15.63,2530,51900,5.4375,31:14.0,44:41.0,54576.90902,NULL
SBO0016,1,10/17/2023,99.05795307,128,15.63,1390,29500,7.275,31:14.0,44:42.0,29780.54673,NULL
SBO0016,1,10/18/2023,98.34117452,128,15.63,1600,33900,5.775,31:14.0,44:42.0,34471.82746,NULL
SBO0016,1,10/19/2023,98.94043443,128,15.63,1250,27000,2.195833333,31:14.0,44:42.0,27289.1464,NULL
SBO0016,1,10/20/2023,104.8284718,128,15.63,720,16400,3.479166667,31:14.0,44:42.0,15644.60467,NULL
SBO0016,1,10/21/2023,171.8920525,128,15.63,140,5200,4.983333333,31:14.0,44:42.0,3025.154406,NULL
SBO0016,1,10/22/2023,116.7541425,128,15.63,580,14500,7.429166667,31:14.0,44:42.0,12419.25956,NULL
SBO0016,1,10/23/2023,109.4795297,128,15.63,400,9400,6.770833333,31:14.0,44:42.0,8586.08,NULL
SBO0016,1,10/24/2023,108.3211157,128,15.63,1290,30100,5.825,31:14.0,44:42.0,27787.74924,NULL
SBO0016,1,10/25/2023,213.2025119,128,15.63,110,5100,3.258333333,31:14.0,44:42.0,2392.091891,NULL
SBO0016,1,10/26/2023,184.1088006,128,15.63,130,5200,3.508333333,31:14.0,44:42.0,2824.416858,NULL
SBO0016,1,10/27/2023,139.9392651,128,15.63,240,7300,3.391666667,31:14.0,44:42.0,5216.548762,NULL
SBO0016,1,10/28/2023,110.1390451,128,15.63,950,22800,2.704166667,31:14.0,44:42.0,20701.10557,NULL
SBO0016,1,10/29/2023,113.0551382,128,15.63,500,12300,3.095833333,31:14.0,44:43.0,10879.64704,NULL
SBO0016,1,10/30/2023,129.5349284,128,15.63,310,8700,4.266666667,31:14.0,44:43.0,6716.335206,NULL
SBO0016,1,10/31/2023,0,128,15.63,70,2800,6.6375,31:14.0,44:43.0,1503.310906,NULL
SBO0016,1,11/1/2023,145.8970571,128,15.63,210,6700,1.7375,22:34.0,44:43.0,4592.279059,NULL
SBO0016,1,11/2/2023,0,128,15.63,80,4500,2.433333333,22:34.0,44:43.0,1744.984883,NULL
SBO0016,1,11/3/2023,0,128,15.63,0,900,8.741666667,22:34.0,44:43.0,0,NULL
SBO0016,1,11/4/2023,0,128,15.63,20,2000,8.883333333,22:34.0,44:43.0,425.9229184,NULL
SBO0016,1,11/5/2023,203.9128882,128,15.63,110,4800,7.591666667,19:32.0,44:43.0,2353.946355,NULL
SBO0016,1,11/6/2023,0,128,15.63,90,3500,8.370833333,19:32.0,44:43.0,1920.344314,NULL
SBO0016,1,11/7/2023,0,128,15.63,50,3600,6.6,19:32.0,44:43.0,1073.943552,NULL
SBO0016,1,11/8/2023,0,128,15.63,40,2100,5.533333333,19:32.0,44:43.0,862.5692672,NULL
SBO0016,1,11/9/2023,0,128,15.63,60,3100,5.866666667,19:32.0,44:43.0,1292.253389,NULL
SBO0016,1,11/10/2023,0,128,15.63,60,2600,7.441666667,19:32.0,44:44.0,1284.69097,NULL
SBO0016,1,11/11/2023,121.1695798,128,15.63,350,9100,6.866666667,19:32.0,44:44.0,7510.135808,NULL
SBO0016,1,11/12/2023,135.1985554,128,15.63,140,4100,4.320833333,19:32.0,44:44.0,3032.576781,NULL
SBO0016,1,11/13/2023,143.6362636,128,15.63,140,4400,1.579166667,19:32.0,44:44.0,3063.293274,NULL
SBO0016,1,11/14/2023,121.8750506,128,15.63,210,5600,1.583333333,19:32.0,44:44.0,4594.869888,NULL
